episode,sample_mean,Expected SARSA,Risk-aware Q-learning
7393,325.7,330.7,320.7
7394,346.7,359.7,333.7
7395,320.7,321.7,319.7
7396,325.7,329.7,321.7
7397,320.7,320.7,320.7
7398,321.2,321.7,320.7
7399,320.7,319.7,321.7
7400,360.2,330.7,389.7
7401,342.2,320.7,363.7
7402,330.2,320.7,339.7
7403,333.7,319.7,347.7
7404,348.2,359.7,336.7
7405,341.2,320.7,361.7
7406,325.7,321.7,329.7
7407,371.7,383.7,359.7
7408,340.7,360.7,320.7
7409,349.7,329.7,369.7
7410,349.7,369.7,329.7
7411,356.2,390.7,321.7
7412,336.2,351.7,320.7
7413,333.7,320.7,346.7
7414,319.7,320.7,318.7
7415,365.2,369.7,360.7
7416,339.2,319.7,358.7
7417,326.7,331.7,321.7
7418,349.7,369.7,329.7
7419,334.7,319.7,349.7
7420,319.2,319.7,318.7
7421,320.2,319.7,320.7
7422,344.7,329.7,359.7
7423,340.7,359.7,321.7
7424,340.2,359.7,320.7
7425,325.7,320.7,330.7
7426,364.7,358.7,370.7
7427,320.7,319.7,321.7
7428,340.7,360.7,320.7
7429,340.2,319.7,360.7
7430,379.2,375.7,382.7
7431,355.2,369.7,340.7
7432,358.7,397.7,319.7
7433,359.7,340.7,378.7
7434,320.7,320.7,320.7
7435,345.7,319.7,371.7
7436,329.2,319.7,338.7
7437,320.7,320.7,320.7
7438,325.7,321.7,329.7
7439,351.7,350.7,352.7
7440,330.7,340.7,320.7
7441,326.2,320.7,331.7
7442,320.7,320.7,320.7
7443,325.7,330.7,320.7
7444,354.7,358.7,350.7
7445,338.7,356.7,320.7
7446,320.2,319.7,320.7
7447,325.7,318.7,332.7
7448,320.2,319.7,320.7
7449,321.2,320.7,321.7
7450,320.7,320.7,320.7
7451,351.2,341.7,360.7
7452,320.2,320.7,319.7
7453,320.7,320.7,320.7
7454,321.2,321.7,320.7
7455,340.7,360.7,320.7
7456,344.7,319.7,369.7
7457,350.2,339.7,360.7
7458,320.2,320.7,319.7
7459,321.2,321.7,320.7
7460,319.2,318.7,319.7
7461,325.7,319.7,331.7
7462,321.2,321.7,320.7
7463,321.2,320.7,321.7
7464,326.2,321.7,330.7
7465,320.7,320.7,320.7
7466,345.2,369.7,320.7
7467,320.7,319.7,321.7
7468,320.7,321.7,319.7
7469,336.7,343.7,329.7
7470,363.7,370.7,356.7
7471,339.7,319.7,359.7
7472,350.7,341.7,359.7
7473,320.2,319.7,320.7
7474,332.2,328.7,335.7
7475,326.2,321.7,330.7
7476,320.7,320.7,320.7
7477,340.2,359.7,320.7
7478,325.7,320.7,330.7
7479,325.7,320.7,330.7
7480,334.7,349.7,319.7
7481,360.2,360.7,359.7
7482,319.7,319.7,319.7
7483,342.7,344.7,340.7
7484,329.2,328.7,329.7
7485,341.2,361.7,320.7
7486,330.7,329.7,331.7
7487,325.2,329.7,320.7
7488,341.2,341.7,340.7
7489,326.2,320.7,331.7
7490,335.2,330.7,339.7
7491,323.7,319.7,327.7
7492,325.2,329.7,320.7
7493,335.7,341.7,329.7
7494,337.2,321.7,352.7
7495,345.2,369.7,320.7
7496,330.2,339.7,320.7
7497,333.2,332.7,333.7
7498,345.2,369.7,320.7
7499,339.7,319.7,359.7
7500,320.2,319.7,320.7
7501,349.7,377.7,321.7
7502,321.2,321.7,320.7
7503,346.2,370.7,321.7
7504,321.2,320.7,321.7
7505,354.2,387.7,320.7
7506,345.2,329.7,360.7
7507,345.2,360.7,329.7
7508,320.2,320.7,319.7
7509,352.7,374.7,330.7
7510,325.7,330.7,320.7
7511,321.2,321.7,320.7
7512,340.2,320.7,359.7
7513,325.7,320.7,330.7
7514,330.2,318.7,341.7
7515,325.7,330.7,320.7
7516,320.2,319.7,320.7
7517,320.2,319.7,320.7
7518,348.7,319.7,377.7
7519,340.7,320.7,360.7
7520,320.7,320.7,320.7
7521,325.7,330.7,320.7
7522,319.7,319.7,319.7
7523,319.7,320.7,318.7
7524,320.7,320.7,320.7
7525,320.7,320.7,320.7
7526,332.2,320.7,343.7
7527,330.2,329.7,330.7
7528,345.7,370.7,320.7
7529,338.2,346.7,329.7
7530,324.2,328.7,319.7
7531,319.7,319.7,319.7
7532,340.7,360.7,320.7
7533,349.7,379.7,319.7
7534,343.2,319.7,366.7
7535,324.7,329.7,319.7
7536,330.7,321.7,339.7
7537,324.7,318.7,330.7
7538,340.2,359.7,320.7
7539,320.2,320.7,319.7
7540,363.2,361.7,364.7
7541,340.2,359.7,320.7
7542,339.7,359.7,319.7
7543,324.7,320.7,328.7
7544,321.2,320.7,321.7
7545,335.7,320.7,350.7
7546,336.2,350.7,321.7
7547,348.7,378.7,318.7
7548,320.7,320.7,320.7
7549,364.7,359.7,369.7
7550,349.2,319.7,378.7
7551,330.7,330.7,330.7
7552,325.7,330.7,320.7
7553,319.7,319.7,319.7
7554,363.2,369.7,356.7
7555,326.2,331.7,320.7
7556,329.7,338.7,320.7
7557,340.2,320.7,359.7
7558,354.2,349.7,358.7
7559,339.2,358.7,319.7
7560,320.7,320.7,320.7
7561,339.7,319.7,359.7
7562,329.7,339.7,319.7
7563,344.2,319.7,368.7
7564,338.7,320.7,356.7
7565,324.7,329.7,319.7
7566,325.7,331.7,319.7
7567,345.2,368.7,321.7
7568,300.2,318.7,281.7
7569,329.7,338.7,320.7
7570,320.7,321.7,319.7
7571,345.2,369.7,320.7
7572,339.7,359.7,319.7
7573,324.7,329.7,319.7
7574,330.7,341.7,319.7
7575,319.2,318.7,319.7
7576,320.7,321.7,319.7
7577,320.2,320.7,319.7
7578,359.7,358.7,360.7
7579,320.7,320.7,320.7
7580,319.7,318.7,320.7
7581,332.2,344.7,319.7
7582,320.2,319.7,320.7
7583,336.2,331.7,340.7
7584,320.7,320.7,320.7
7585,349.7,319.7,379.7
7586,340.7,320.7,360.7
7587,320.7,320.7,320.7
7588,324.7,328.7,320.7
7589,320.7,320.7,320.7
7590,325.2,320.7,329.7
7591,359.7,388.7,330.7
7592,366.7,360.7,372.7
7593,325.7,330.7,320.7
7594,357.2,368.7,345.7
7595,330.2,329.7,330.7
7596,348.2,320.7,375.7
7597,320.2,320.7,319.7
7598,325.7,330.7,320.7
7599,320.7,319.7,321.7
7600,319.7,318.7,320.7
7601,329.2,337.7,320.7
7602,321.2,320.7,321.7
7603,320.2,319.7,320.7
7604,320.2,319.7,320.7
7605,319.7,318.7,320.7
7606,330.7,340.7,320.7
7607,330.2,339.7,320.7
7608,320.2,319.7,320.7
7609,330.7,318.7,342.7
7610,320.7,321.7,319.7
7611,340.7,360.7,320.7
7612,320.7,320.7,320.7
7613,340.7,320.7,360.7
7614,340.7,321.7,359.7
7615,359.7,359.7,359.7
7616,336.2,321.7,350.7
7617,320.2,319.7,320.7
7618,320.7,320.7,320.7
7619,320.7,320.7,320.7
7620,320.7,320.7,320.7
7621,340.7,320.7,360.7
7622,320.2,320.7,319.7
7623,320.7,320.7,320.7
7624,325.2,319.7,330.7
7625,329.7,337.7,321.7
7626,320.7,320.7,320.7
7627,332.2,320.7,343.7
7628,320.2,320.7,319.7
7629,340.2,359.7,320.7
7630,319.7,319.7,319.7
7631,345.7,332.7,358.7
7632,370.2,369.7,370.7
7633,319.7,320.7,318.7
7634,334.7,320.7,348.7
7635,320.7,320.7,320.7
7636,325.2,330.7,319.7
7637,337.7,320.7,354.7
7638,332.7,343.7,321.7
7639,320.7,320.7,320.7
7640,320.2,319.7,320.7
7641,320.7,320.7,320.7
7642,345.2,330.7,359.7
7643,339.7,359.7,319.7
7644,328.7,329.7,327.7
7645,339.7,359.7,319.7
7646,339.7,319.7,359.7
7647,340.2,320.7,359.7
7648,351.2,371.7,330.7
7649,353.7,378.7,328.7
7650,351.2,318.7,383.7
7651,340.7,360.7,320.7
7652,319.2,318.7,319.7
7653,324.7,319.7,329.7
7654,325.7,320.7,330.7
7655,319.7,319.7,319.7
7656,339.2,319.7,358.7
7657,321.7,321.7,321.7
7658,320.7,320.7,320.7
7659,325.2,319.7,330.7
7660,320.2,320.7,319.7
7661,325.2,320.7,329.7
7662,345.2,330.7,359.7
7663,334.7,339.7,329.7
7664,340.2,320.7,359.7
7665,325.2,319.7,330.7
7666,322.2,319.7,324.7
7667,340.2,350.7,329.7
7668,321.2,320.7,321.7
7669,325.7,330.7,320.7
7670,330.2,319.7,340.7
7671,344.2,354.7,333.7
7672,320.7,320.7,320.7
7673,321.2,320.7,321.7
7674,361.2,360.7,361.7
7675,320.7,320.7,320.7
7676,325.2,329.7,320.7
7677,332.2,320.7,343.7
7678,344.7,319.7,369.7
7679,320.7,320.7,320.7
7680,359.2,358.7,359.7
7681,360.7,359.7,361.7
7682,320.2,320.7,319.7
7683,320.2,320.7,319.7
7684,339.7,319.7,359.7
7685,320.7,319.7,321.7
7686,324.7,329.7,319.7
7687,320.7,319.7,321.7
7688,321.2,320.7,321.7
7689,327.2,320.7,333.7
7690,320.7,319.7,321.7
7691,330.7,330.7,330.7
7692,336.2,352.7,319.7
7693,339.2,356.7,321.7
7694,332.2,333.7,330.7
7695,319.2,318.7,319.7
7696,331.2,320.7,341.7
7697,320.2,320.7,319.7
7698,340.2,320.7,359.7
7699,330.7,321.7,339.7
7700,340.2,360.7,319.7
7701,330.7,339.7,321.7
7702,326.7,321.7,331.7
7703,360.2,360.7,359.7
7704,340.2,320.7,359.7
7705,330.7,329.7,331.7
7706,321.2,321.7,320.7
7707,320.2,320.7,319.7
7708,324.7,330.7,318.7
7709,319.7,318.7,320.7
7710,339.2,319.7,358.7
7711,349.7,319.7,379.7
7712,352.7,359.7,345.7
7713,321.7,321.7,321.7
7714,350.7,381.7,319.7
7715,325.2,330.7,319.7
7716,325.2,329.7,320.7
7717,321.2,320.7,321.7
7718,320.2,320.7,319.7
7719,345.7,370.7,320.7
7720,325.7,330.7,320.7
7721,319.7,319.7,319.7
7722,321.2,320.7,321.7
7723,320.2,318.7,321.7
7724,300.2,320.7,279.7
7725,346.7,339.7,353.7
7726,353.2,340.7,365.7
7727,339.2,357.7,320.7
7728,327.2,334.7,319.7
7729,360.7,400.7,320.7
7730,325.2,329.7,320.7
7731,320.7,320.7,320.7
7732,320.2,319.7,320.7
7733,320.7,319.7,321.7
7734,320.7,320.7,320.7
7735,345.7,370.7,320.7
7736,340.2,360.7,319.7
7737,319.7,319.7,319.7
7738,340.7,359.7,321.7
7739,360.2,319.7,400.7
7740,330.7,320.7,340.7
7741,339.2,319.7,358.7
7742,325.7,330.7,320.7
7743,340.2,320.7,359.7
7744,343.2,330.7,355.7
7745,338.7,356.7,320.7
7746,320.2,319.7,320.7
7747,340.2,319.7,360.7
7748,344.7,319.7,369.7
7749,330.7,320.7,340.7
7750,341.7,361.7,321.7
7751,340.7,360.7,320.7
7752,351.2,380.7,321.7
7753,345.2,329.7,360.7
7754,328.2,334.7,321.7
7755,320.7,320.7,320.7
7756,385.2,411.7,358.7
7757,339.7,321.7,357.7
7758,319.7,319.7,319.7
7759,333.2,335.7,330.7
7760,324.2,319.7,328.7
7761,359.7,354.7,364.7
7762,340.2,359.7,320.7
7763,320.7,319.7,321.7
7764,325.7,320.7,330.7
7765,320.2,320.7,319.7
7766,325.7,319.7,331.7
7767,320.2,320.7,319.7
7768,349.2,367.7,330.7
7769,321.7,321.7,321.7
7770,334.7,339.7,329.7
7771,350.2,340.7,359.7
7772,320.7,320.7,320.7
7773,320.2,320.7,319.7
7774,325.2,331.7,318.7
7775,326.2,321.7,330.7
7776,356.7,360.7,352.7
7777,364.2,358.7,369.7
7778,340.7,320.7,360.7
7779,325.2,329.7,320.7
7780,326.2,320.7,331.7
7781,319.2,319.7,318.7
7782,340.7,360.7,320.7
7783,339.7,320.7,358.7
7784,325.7,320.7,330.7
7785,325.2,329.7,320.7
7786,355.2,359.7,350.7
7787,320.7,320.7,320.7
7788,347.2,320.7,373.7
7789,319.7,319.7,319.7
7790,320.2,320.7,319.7
7791,339.7,359.7,319.7
7792,346.2,361.7,330.7
7793,318.7,318.7,318.7
7794,354.2,368.7,339.7
7795,329.7,329.7,329.7
7796,364.7,320.7,408.7
7797,319.7,319.7,319.7
7798,320.2,319.7,320.7
7799,320.7,320.7,320.7
7800,321.2,320.7,321.7
7801,340.2,360.7,319.7
7802,325.7,321.7,329.7
7803,325.7,330.7,320.7
7804,324.7,319.7,329.7
7805,320.7,321.7,319.7
7806,319.7,319.7,319.7
7807,325.7,320.7,330.7
7808,320.7,320.7,320.7
7809,320.7,320.7,320.7
7810,334.2,347.7,320.7
7811,330.2,321.7,338.7
7812,340.2,320.7,359.7
7813,321.2,320.7,321.7
7814,358.7,360.7,356.7
7815,344.7,329.7,359.7
7816,359.2,358.7,359.7
7817,339.7,319.7,359.7
7818,325.2,329.7,320.7
7819,349.7,329.7,369.7
7820,325.7,331.7,319.7
7821,355.7,391.7,319.7
7822,320.7,320.7,320.7
7823,325.2,320.7,329.7
7824,320.7,320.7,320.7
7825,341.7,339.7,343.7
7826,341.2,361.7,320.7
7827,339.7,349.7,329.7
7828,330.7,321.7,339.7
7829,320.7,319.7,321.7
7830,320.2,320.7,319.7
7831,360.7,331.7,389.7
7832,335.7,340.7,330.7
7833,320.2,320.7,319.7
7834,330.2,329.7,330.7
7835,350.2,379.7,320.7
7836,345.7,361.7,329.7
7837,340.2,359.7,320.7
7838,338.2,320.7,355.7
7839,345.7,360.7,330.7
7840,334.7,348.7,320.7
7841,347.7,361.7,333.7
7842,351.2,341.7,360.7
7843,344.7,368.7,320.7
7844,335.2,330.7,339.7
7845,330.7,340.7,320.7
7846,320.7,321.7,319.7
7847,337.2,354.7,319.7
7848,320.2,319.7,320.7
7849,350.2,330.7,369.7
7850,340.2,359.7,320.7
7851,325.2,320.7,329.7
7852,321.2,320.7,321.7
7853,340.7,359.7,321.7
7854,343.2,364.7,321.7
7855,342.7,364.7,320.7
7856,325.7,329.7,321.7
7857,324.2,329.7,318.7
7858,324.7,329.7,319.7
7859,340.2,320.7,359.7
7860,328.7,319.7,337.7
7861,330.7,330.7,330.7
7862,359.7,359.7,359.7
7863,325.2,329.7,320.7
7864,339.2,357.7,320.7
7865,340.2,360.7,319.7
7866,339.2,319.7,358.7
7867,320.2,319.7,320.7
7868,320.7,320.7,320.7
7869,340.2,359.7,320.7
7870,320.7,320.7,320.7
7871,321.2,321.7,320.7
7872,319.7,319.7,319.7
7873,320.2,319.7,320.7
7874,319.7,319.7,319.7
7875,320.7,320.7,320.7
7876,340.2,358.7,321.7
7877,324.7,329.7,319.7
7878,324.2,321.7,326.7
7879,325.2,330.7,319.7
7880,344.2,350.7,337.7
7881,320.2,320.7,319.7
7882,332.2,320.7,343.7
7883,341.2,320.7,361.7
7884,320.7,320.7,320.7
7885,340.7,340.7,340.7
7886,325.2,320.7,329.7
7887,330.7,339.7,321.7
7888,324.2,319.7,328.7
7889,319.7,320.7,318.7
7890,360.2,360.7,359.7
7891,326.7,319.7,333.7
7892,335.2,340.7,329.7
7893,321.7,321.7,321.7
7894,321.2,320.7,321.7
7895,337.2,319.7,354.7
7896,321.2,321.7,320.7
7897,328.7,328.7,328.7
7898,339.7,319.7,359.7
7899,334.7,329.7,339.7
7900,325.2,329.7,320.7
7901,334.7,329.7,339.7
7902,331.7,320.7,342.7
7903,339.7,359.7,319.7
7904,321.2,321.7,320.7
7905,325.2,329.7,320.7
7906,319.7,319.7,319.7
7907,320.2,320.7,319.7
7908,320.7,320.7,320.7
7909,320.7,320.7,320.7
7910,320.7,320.7,320.7
7911,319.7,320.7,318.7
7912,333.2,345.7,320.7
7913,327.7,319.7,335.7
7914,336.2,352.7,319.7
7915,340.7,361.7,319.7
7916,333.2,345.7,320.7
7917,340.2,359.7,320.7
7918,351.7,337.7,365.7
7919,321.2,321.7,320.7
7920,308.2,319.7,296.7
7921,341.2,361.7,320.7
7922,340.7,320.7,360.7
7923,325.2,319.7,330.7
7924,320.7,320.7,320.7
7925,325.7,330.7,320.7
7926,330.2,319.7,340.7
7927,341.2,361.7,320.7
7928,332.2,328.7,335.7
7929,332.7,344.7,320.7
7930,325.7,330.7,320.7
7931,332.2,342.7,321.7
7932,321.2,320.7,321.7
7933,320.7,320.7,320.7
7934,339.7,357.7,321.7
7935,339.7,319.7,359.7
7936,367.7,320.7,414.7
7937,319.7,318.7,320.7
7938,340.7,320.7,360.7
7939,319.7,319.7,319.7
7940,320.2,320.7,319.7
7941,320.7,320.7,320.7
7942,355.7,321.7,389.7
7943,320.7,320.7,320.7
7944,340.2,320.7,359.7
7945,320.7,320.7,320.7
7946,364.2,369.7,358.7
7947,319.7,319.7,319.7
7948,320.7,320.7,320.7
7949,325.2,320.7,329.7
7950,320.7,320.7,320.7
7951,319.7,318.7,320.7
7952,320.7,320.7,320.7
7953,339.7,358.7,320.7
7954,320.7,319.7,321.7
7955,339.7,319.7,359.7
7956,320.7,319.7,321.7
7957,350.2,330.7,369.7
7958,324.2,318.7,329.7
7959,320.7,321.7,319.7
7960,360.7,360.7,360.7
7961,325.2,329.7,320.7
7962,352.2,329.7,374.7
7963,320.2,319.7,320.7
7964,337.7,354.7,320.7
7965,324.7,318.7,330.7
7966,325.7,330.7,320.7
7967,319.7,319.7,319.7
7968,341.2,360.7,321.7
7969,345.7,330.7,360.7
7970,320.7,321.7,319.7
7971,320.2,318.7,321.7
7972,326.2,330.7,321.7
7973,320.7,319.7,321.7
7974,339.7,318.7,360.7
7975,331.2,341.7,320.7
7976,320.2,319.7,320.7
7977,339.7,319.7,359.7
7978,328.2,336.7,319.7
7979,352.7,384.7,320.7
7980,349.7,378.7,320.7
7981,329.7,320.7,338.7
7982,334.7,349.7,319.7
7983,362.7,366.7,358.7
7984,340.2,320.7,359.7
7985,319.2,318.7,319.7
7986,320.7,320.7,320.7
7987,328.2,320.7,335.7
7988,333.7,330.7,336.7
7989,320.7,320.7,320.7
7990,325.2,329.7,320.7
7991,319.2,319.7,318.7
7992,339.7,319.7,359.7
7993,320.7,320.7,320.7
7994,345.2,330.7,359.7
7995,320.2,319.7,320.7
7996,345.7,360.7,330.7
7997,324.7,318.7,330.7
7998,321.2,321.7,320.7
7999,361.2,331.7,390.7
8000,352.2,383.7,320.7
8001,319.7,319.7,319.7
8002,343.2,350.7,335.7
8003,320.7,321.7,319.7
8004,320.7,321.7,319.7
8005,320.2,320.7,319.7
8006,343.7,320.7,366.7
8007,340.2,319.7,360.7
8008,320.2,320.7,319.7
8009,321.2,321.7,320.7
8010,345.2,359.7,330.7
8011,329.2,337.7,320.7
8012,322.2,320.7,323.7
8013,325.2,329.7,320.7
8014,333.7,346.7,320.7
8015,320.7,320.7,320.7
8016,320.7,320.7,320.7
8017,319.7,319.7,319.7
8018,320.2,320.7,319.7
8019,329.7,321.7,337.7
8020,320.7,320.7,320.7
8021,320.2,319.7,320.7
8022,344.7,321.7,367.7
8023,355.7,354.7,356.7
8024,340.2,320.7,359.7
8025,321.2,320.7,321.7
8026,330.7,330.7,330.7
8027,329.7,340.7,318.7
8028,327.7,319.7,335.7
8029,324.7,320.7,328.7
8030,345.7,360.7,330.7
8031,354.7,329.7,379.7
8032,325.2,319.7,330.7
8033,359.7,359.7,359.7
8034,319.7,319.7,319.7
8035,345.2,369.7,320.7
8036,320.2,320.7,319.7
8037,333.7,320.7,346.7
8038,318.7,318.7,318.7
8039,319.7,319.7,319.7
8040,324.7,329.7,319.7
8041,353.7,331.7,375.7
8042,329.2,330.7,327.7
8043,328.7,330.7,326.7
8044,330.2,340.7,319.7
8045,300.2,280.7,319.7
8046,320.7,320.7,320.7
8047,354.7,319.7,389.7
8048,345.7,329.7,361.7
8049,321.2,321.7,320.7
8050,320.2,320.7,319.7
8051,335.2,319.7,350.7
8052,321.2,321.7,320.7
8053,349.7,368.7,330.7
8054,324.7,319.7,329.7
8055,320.2,319.7,320.7
8056,344.2,360.7,327.7
8057,321.7,321.7,321.7
8058,319.7,319.7,319.7
8059,320.2,319.7,320.7
8060,320.2,319.7,320.7
8061,335.7,340.7,330.7
8062,334.2,349.7,318.7
8063,320.2,319.7,320.7
8064,320.7,320.7,320.7
8065,319.7,319.7,319.7
8066,330.2,339.7,320.7
8067,321.2,320.7,321.7
8068,325.2,319.7,330.7
8069,340.2,319.7,360.7
8070,339.2,319.7,358.7
8071,330.7,320.7,340.7
8072,324.2,318.7,329.7
8073,341.7,361.7,321.7
8074,351.2,360.7,341.7
8075,325.2,330.7,319.7
8076,341.2,319.7,362.7
8077,337.2,321.7,352.7
8078,320.7,319.7,321.7
8079,329.7,339.7,319.7
8080,353.2,345.7,360.7
8081,327.7,329.7,325.7
8082,321.7,321.7,321.7
8083,320.7,320.7,320.7
8084,360.2,380.7,339.7
8085,340.2,319.7,360.7
8086,360.2,358.7,361.7
8087,344.2,319.7,368.7
8088,320.2,320.7,319.7
8089,339.7,319.7,359.7
8090,320.7,320.7,320.7
8091,326.2,320.7,331.7
8092,325.7,329.7,321.7
8093,320.2,320.7,319.7
8094,320.2,320.7,319.7
8095,320.2,319.7,320.7
8096,358.7,348.7,368.7
8097,320.7,320.7,320.7
8098,355.2,351.7,358.7
8099,354.2,330.7,377.7
8100,320.2,318.7,321.7
8101,369.2,368.7,369.7
8102,326.2,321.7,330.7
8103,340.7,319.7,361.7
8104,320.7,320.7,320.7
8105,326.2,330.7,321.7
8106,319.2,318.7,319.7
8107,328.7,318.7,338.7
8108,345.2,359.7,330.7
8109,338.7,330.7,346.7
8110,344.2,319.7,368.7
8111,320.2,319.7,320.7
8112,319.7,319.7,319.7
8113,329.7,319.7,339.7
8114,344.2,359.7,328.7
8115,320.7,320.7,320.7
8116,334.2,320.7,347.7
8117,319.7,319.7,319.7
8118,325.7,320.7,330.7
8119,340.7,359.7,321.7
8120,330.2,340.7,319.7
8121,348.2,339.7,356.7
8122,320.7,321.7,319.7
8123,331.2,340.7,321.7
8124,344.7,319.7,369.7
8125,320.7,320.7,320.7
8126,340.7,360.7,320.7
8127,345.7,359.7,331.7
8128,320.7,320.7,320.7
8129,355.7,360.7,350.7
8130,316.2,340.7,291.7
8131,343.2,319.7,366.7
8132,320.2,319.7,320.7
8133,339.7,320.7,358.7
8134,319.7,319.7,319.7
8135,320.7,320.7,320.7
8136,320.7,320.7,320.7
8137,340.7,360.7,320.7
8138,344.2,358.7,329.7
8139,319.7,319.7,319.7
8140,361.2,360.7,361.7
8141,321.2,321.7,320.7
8142,337.2,354.7,319.7
8143,350.7,380.7,320.7
8144,325.2,329.7,320.7
8145,320.7,320.7,320.7
8146,334.7,347.7,321.7
8147,330.2,321.7,338.7
8148,360.2,360.7,359.7
8149,345.7,361.7,329.7
8150,320.2,320.7,319.7
8151,344.7,319.7,369.7
8152,326.7,319.7,333.7
8153,320.2,320.7,319.7
8154,330.2,319.7,340.7
8155,320.2,319.7,320.7
8156,325.2,329.7,320.7
8157,328.2,329.7,326.7
8158,325.2,320.7,329.7
8159,325.7,320.7,330.7
8160,335.7,351.7,319.7
8161,320.7,320.7,320.7
8162,341.2,320.7,361.7
8163,345.2,368.7,321.7
8164,339.7,360.7,318.7
8165,339.7,319.7,359.7
8166,357.2,388.7,325.7
8167,330.7,331.7,329.7
8168,329.7,329.7,329.7
8169,345.7,320.7,370.7
8170,365.7,370.7,360.7
8171,338.2,355.7,320.7
8172,320.2,319.7,320.7
8173,331.7,319.7,343.7
8174,339.7,359.7,319.7
8175,339.7,319.7,359.7
8176,348.2,337.7,358.7
8177,320.7,321.7,319.7
8178,339.7,320.7,358.7
8179,320.7,320.7,320.7
8180,320.2,319.7,320.7
8181,326.2,330.7,321.7
8182,352.7,383.7,321.7
8183,320.2,320.7,319.7
8184,348.2,320.7,375.7
8185,320.7,320.7,320.7
8186,363.7,368.7,358.7
8187,329.2,320.7,337.7
8188,364.2,340.7,387.7
8189,344.7,332.7,356.7
8190,320.7,321.7,319.7
8191,331.7,329.7,333.7
8192,325.2,330.7,319.7
8193,320.7,320.7,320.7
8194,319.7,319.7,319.7
8195,346.7,334.7,358.7
8196,320.2,319.7,320.7
8197,331.2,340.7,321.7
8198,321.2,321.7,320.7
8199,320.7,320.7,320.7
8200,326.2,330.7,321.7
8201,340.2,359.7,320.7
8202,320.7,320.7,320.7
8203,340.2,328.7,351.7
8204,326.7,332.7,320.7
8205,342.7,365.7,319.7
8206,319.7,319.7,319.7
8207,332.7,329.7,335.7
8208,330.7,330.7,330.7
8209,330.7,319.7,341.7
8210,341.2,320.7,361.7
8211,335.2,320.7,349.7
8212,359.7,380.7,338.7
8213,332.7,320.7,344.7
8214,324.7,319.7,329.7
8215,320.7,319.7,321.7
8216,345.2,330.7,359.7
8217,330.2,340.7,319.7
8218,320.2,320.7,319.7
8219,341.2,361.7,320.7
8220,328.2,321.7,334.7
8221,320.7,320.7,320.7
8222,344.7,320.7,368.7
8223,344.7,358.7,330.7
8224,335.7,319.7,351.7
8225,320.7,321.7,319.7
8226,344.2,318.7,369.7
8227,330.2,331.7,328.7
8228,361.7,361.7,361.7
8229,320.2,319.7,320.7
8230,324.7,330.7,318.7
8231,339.7,359.7,319.7
8232,330.7,339.7,321.7
8233,319.7,319.7,319.7
8234,326.2,331.7,320.7
8235,326.2,321.7,330.7
8236,315.7,320.7,310.7
8237,325.2,319.7,330.7
8238,365.2,369.7,360.7
8239,368.7,377.7,359.7
8240,329.7,319.7,339.7
8241,320.2,320.7,319.7
8242,320.2,320.7,319.7
8243,340.2,359.7,320.7
8244,329.2,338.7,319.7
8245,320.2,320.7,319.7
8246,321.7,321.7,321.7
8247,341.2,320.7,361.7
8248,330.7,331.7,329.7
8249,325.2,321.7,328.7
8250,349.7,319.7,379.7
8251,321.2,321.7,320.7
8252,325.2,319.7,330.7
8253,338.2,354.7,321.7
8254,319.2,318.7,319.7
8255,319.7,320.7,318.7
8256,320.2,321.7,318.7
8257,330.7,340.7,320.7
8258,328.7,320.7,336.7
8259,339.7,319.7,359.7
8260,320.7,320.7,320.7
8261,320.7,319.7,321.7
8262,351.2,319.7,382.7
8263,350.2,360.7,339.7
8264,324.2,319.7,328.7
8265,320.2,319.7,320.7
8266,339.7,359.7,319.7
8267,341.2,319.7,362.7
8268,352.2,345.7,358.7
8269,326.2,330.7,321.7
8270,339.7,358.7,320.7
8271,330.7,340.7,320.7
8272,345.7,370.7,320.7
8273,326.2,320.7,331.7
8274,325.2,329.7,320.7
8275,340.7,321.7,359.7
8276,340.7,360.7,320.7
8277,321.2,320.7,321.7
8278,325.2,329.7,320.7
8279,325.2,320.7,329.7
8280,343.2,320.7,365.7
8281,331.2,330.7,331.7
8282,326.2,321.7,330.7
8283,325.2,319.7,330.7
8284,339.2,358.7,319.7
8285,325.7,329.7,321.7
8286,340.2,358.7,321.7
8287,320.2,319.7,320.7
8288,341.7,361.7,321.7
8289,319.7,320.7,318.7
8290,325.2,319.7,330.7
8291,319.2,318.7,319.7
8292,338.2,320.7,355.7
8293,320.2,319.7,320.7
8294,331.2,320.7,341.7
8295,326.2,330.7,321.7
8296,320.7,319.7,321.7
8297,318.7,280.7,356.7
8298,325.2,319.7,330.7
8299,359.2,320.7,397.7
8300,340.2,359.7,320.7
8301,321.2,320.7,321.7
8302,328.7,319.7,337.7
8303,344.2,319.7,368.7
8304,325.2,320.7,329.7
8305,337.7,319.7,355.7
8306,349.2,378.7,319.7
8307,321.2,320.7,321.7
8308,321.2,321.7,320.7
8309,353.7,387.7,319.7
8310,348.7,339.7,357.7
8311,326.2,320.7,331.7
8312,336.2,351.7,320.7
8313,321.2,321.7,320.7
8314,325.2,329.7,320.7
8315,320.2,319.7,320.7
8316,320.7,320.7,320.7
8317,330.2,340.7,319.7
8318,320.7,320.7,320.7
8319,325.2,320.7,329.7
8320,326.2,321.7,330.7
8321,340.2,320.7,359.7
8322,331.2,321.7,340.7
8323,363.2,404.7,321.7
